facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331309,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,29,18,12,26.3,,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTHY WAY,ELLENVILLE,NY,12428,ULSTER,(845) 647-6400,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,7,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,76,21.2,15.5,28.2,,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,HERKIMER,(315) 823-5261,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331312,"DELAWARE VALLEY HOSPITAL, INC",1 TITUS PLACE,WALTON,NY,13856,DELAWARE,(607) 865-2188,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,38,18.5,13.1,25.5,,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331313,SCHUYLER HOSPITAL,220 STEUBEN STREET,MONTOUR FALLS,NY,14865,SCHUYLER,(607) 530-7121,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,4/1/19,3/31/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_PN,Death rate for pneumonia patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,7/1/19,6/30/22
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
331314,SOLDIERS AND SAILORS MEMORIAL HOSPITAL OF YATES,418 NORTH MAIN STREET,PENN YAN,NY,14527,YATES,(315) 787-4175,PSI_08,In-hospital fall with hip fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,13,7/1/19,6/30/21
